Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
6372	-430.2658	-441.8902	11.62442	0.0370608	0.031052	0.0468488	0.0143909	0.00439352	0.0239921	0.0373219	0.0332071	0.019315	0.0370558	0.024483	0.00894487	0.105833	0.0723367	0.00857507	0.135384	0.377106	0.737674	1.35561	2.65177	7.38638	1.445876	0.0734152	0.0615122	0.0928047	0.0285075	0.0087033	0.0475269	0.0739325	0.0657814	0.0382618	0.0734054	0.0484993	0.0177193	0.209649	0.143295	0.0169867	0.5048106
6408	-434.6827	-445.6082	10.9255	0.12515	0.0323391	0.119587	0.0663705	0.0526593	0.011372	0.00372722	0.102249	0.193103	0.0627847	0.271427	0.441663	0.0567866	0.0619076	0.209961	0.326323	0.579169	0.843334	1.18577	1.72661	3.06444	0.8097403	0.069102	0.0178562	0.0660306	0.0366468	0.0290761	0.00627912	0.00205801	0.0564572	0.106623	0.0346669	0.14987	0.243866	0.031355	0.0341826	0.115931	1.811086
6444	-430.3347	-442.3214	11.98665	0.0610134	0.00621466	0.0397619	0.0131643	0.011721	0.0201458	0.00775115	0.14397	0.119249	0.0113593	0.157028	0.0879299	0.0338862	0.0424962	0.0459691	0.267877	0.52602	0.818385	1.22192	1.90107	3.73306	0.9524469	0.0761088	0.00775224	0.0495995	0.0164213	0.0146209	0.0251301	0.00966888	0.17959	0.148752	0.0141697	0.195879	0.109685	0.0422701	0.0530103	0.0573424	0.8016597
6480	-427.0453	-437.9501	10.90481	0.0132173	0.00717744	0.014798	0.0085154	0.0028193	0.00515895	0.00309022	0.0170208	0.00692194	0.00792858	0.0345613	0.0399763	0.00496002	0.0118765	0.0135787	0.0803487	0.292385	0.681378	1.46761	3.42015	12.4458	1.823131	0.0689833	0.0374604	0.0772336	0.0444434	0.0147145	0.0269255	0.0161285	0.0888349	0.0361269	0.0413807	0.180382	0.208644	0.0258873	0.0619856	0.0708699	0.1916007
6516	-429.0264	-440.9697	11.9433	0.138909	0.12468	0.0680333	0.0295699	0.00514637	0.0059648	0.0537155	0.0584582	0.046622	0.0682988	0.241683	0.216508	0.0432045	0.0289325	0.0826712	0.443444	0.672608	0.883619	1.13171	1.48675	2.25508	0.587988	0.114574	0.102838	0.0561147	0.0243897	0.00424479	0.00491985	0.0443052	0.0482171	0.0384544	0.0563338	0.199343	0.178578	0.0356357	0.0238639	0.0681883	1.212396
6552	-429.5657	-441.1761	11.61037	0.0829048	0.0474034	0.0248627	0.0244274	0.00056767	0.0169905	0.0530709	0.0632455	0.0211073	0.0308623	0.156989	0.260492	0.0628468	0.0279953	0.0653062	0.187057	0.44151	0.774868	1.29054	2.26496	5.34596	1.21211	0.0882838	0.050479	0.0264758	0.0260123	0.000604501	0.0180928	0.0565142	0.0673489	0.0224768	0.0328647	0.167174	0.277393	0.0669245	0.0298117	0.0695434	0.9390712
6588	-436.4229	-447.8522	11.42925	0.0254189	0.0230582	0.0497499	0.0583885	0.00579421	0.0137955	0.0752572	0.100662	0.0737452	0.21661	0.0246053	0.0648796	0.202841	0.200944	0.0986832	0.225807	0.483967	0.797386	1.2541	2.06626	4.42856	1.075981	0.0205916	0.0186792	0.0403018	0.0472999	0.00469383	0.0111756	0.060965	0.0815449	0.0597402	0.175473	0.0199325	0.0525583	0.164319	0.162782	0.0799422	1.234433
6624	-435.0014	-446.5471	11.54569	0.0607002	0.0853858	0.138596	0.0835213	0.0436902	0.0239841	0.00939566	0.0700097	0.0869267	0.0396212	0.0328895	0.0242842	0.29508	0.216568	0.0105321	0.25956	0.517991	0.814467	1.2278	1.93054	3.85268	0.9752527	0.049706	0.0699204	0.113493	0.0683937	0.0357769	0.01964	0.00769389	0.0573293	0.0711823	0.0324449	0.0269324	0.0198858	0.241634	0.177343	0.00862452	1.221185
6660	-430.3245	-441.418	11.09356	0.0179515	0.00125143	0.0231877	0.011713	0.000915242	0.00816712	0.00521649	0.0312001	0.0209747	0.0449173	0.014564	0.000774481	0.00707991	0.0272191	0.0422114	0.0832022	0.297404	0.685005	1.45984	3.36243	12.0189	1.797898	0.069757	0.00486287	0.0901041	0.0455151	0.0035565	0.0317363	0.0202706	0.121239	0.0815047	0.174542	0.0565935	0.00300953	0.0275115	0.10577	0.164027	0.2573432
6696	-429.2261	-441.3091	12.08298	0.140903	0.00110864	0.0448964	0.0248086	0.0380356	0.0219265	0.00916181	0.07538	0.0584668	0.136766	0.0801533	0.0426113	0.0363958	0.130004	0.214228	0.421779	0.656376	0.87691	1.14037	1.52352	2.37091	0.6242072	0.133576	0.00105099	0.0425621	0.0235187	0.0360579	0.0207864	0.00868544	0.0714606	0.0554268	0.129655	0.0759858	0.0403957	0.0345034	0.123245	0.20309	1.054846
6732	-430.6142	-442.391	11.77684	0.183056	0.0127156	0.0617325	0.0301664	0.0403452	0.0153496	0.0446748	0.23432	0.0498571	0.0461199	0.0672103	0.0103368	0.254502	0.216861	0.0710697	0.435281	0.666541	0.881124	1.13491	1.50028	2.29737	0.601423	0.136781	0.00950117	0.0461269	0.0225405	0.0301462	0.0114693	0.0333813	0.175086	0.0372536	0.0344611	0.05022	0.00772374	0.190166	0.16204	0.0531037	1.338318
6768	-431.8574	-443.6794	11.82193	0.162607	0.0723057	0.0815427	0.0149667	0.026613	0.0332882	0.0449031	0.131365	0.00784554	0.155965	0.111301	0.0152319	0.178985	0.304595	0.0499249	0.508494	0.719043	0.902215	1.10838	1.39074	1.96659	0.4890125	0.116863	0.0519647	0.0586031	0.0107563	0.0191263	0.0239235	0.032271	0.0944094	0.00563843	0.112089	0.0799896	0.0109468	0.128633	0.218906	0.03588	1.39144
6804	-429.1151	-440.6643	11.54923	0.212772	0.0184547	0.0830343	0.00354492	0.0556147	0.0273213	0.0166061	0.124799	0.00133189	0.110428	0.125092	0.0100643	0.272032	0.250468	0.0841685	0.351397	0.60046	0.852886	1.17249	1.66539	2.84579	0.7562141	0.152445	0.0132222	0.0594916	0.00253983	0.0398462	0.0195749	0.0118978	0.0894147	0.000954259	0.079118	0.0896248	0.00721079	0.194903	0.179453	0.0603042	1.395732
6840	-430.5115	-441.9103	11.39878	0.101568	0.0759385	0.113593	0.0349454	0.03013	0.0232629	0.0309931	0.158445	0.000287439	0.2075	0.0601449	0.0127226	0.380801	0.325382	0.0817146	0.446528	0.674886	0.884551	1.13052	1.48173	2.2395	0.5829772	0.0620289	0.0463767	0.0693727	0.0213416	0.0184008	0.0142069	0.0189279	0.0967646	0.000175543	0.126723	0.0367313	0.00776986	0.232561	0.198715	0.0499042	1.637428
6876	-430.2325	-441.3326	11.10008	0.172414	0.0998779	0.143233	0.0596824	0.0173314	0.0239391	0.0337026	0.165985	0.000859655	0.168851	0.107638	0.00645446	0.304913	0.316278	0.0729448	0.329678	0.582064	0.844647	1.18393	1.71802	3.03327	0.8023463	0.101773	0.0589562	0.084548	0.0352295	0.0102304	0.0141308	0.0198941	0.0979778	0.000507439	0.09967	0.0635369	0.00380995	0.179985	0.186694	0.043058	1.694105
6912	-434.5558	-446.0898	11.53403	0.135769	0.0109698	0.119765	0.0239053	0.0343668	0.0206764	0.0297385	0.164956	0.0432688	0.158412	0.072734	0.00691779	0.325526	0.175596	0.0425077	0.325995	0.578884	0.843204	1.18595	1.72746	3.06754	0.8104696	0.0994568	0.00803583	0.087733	0.0175117	0.0251751	0.0151463	0.0217847	0.120837	0.0316962	0.116043	0.0532807	0.00506757	0.238462	0.128631	0.0311387	1.36511
6948	-427.5914	-439.5374	11.94599	0.107084	0.0208267	0.136698	0.0114319	0.0217733	0.0117284	0.0104918	0.0603384	0.0211603	0.186763	0.16149	0.0495551	0.0461721	0.00390167	0.0794423	0.293666	0.550137	0.829911	1.20495	1.81773	3.40523	0.8859845	0.115286	0.0224219	0.147168	0.0123075	0.023441	0.0126267	0.0112954	0.0649598	0.022781	0.201067	0.173859	0.0533506	0.0497085	0.00420051	0.085527	0.9288565
6984	-433.3817	-444.9385	11.55677	0.0528693	0.0207277	0.086157	0.00738732	0.00483864	0.0101543	0.0105736	0.00682673	0.0338884	0.114954	0.104631	0.0338895	0.0889644	0.00844296	0.0640881	0.12974	0.369355	0.73291	1.36442	2.70742	7.70772	1.476667	0.0815391	0.0319678	0.132878	0.0113933	0.00746251	0.0156607	0.0163074	0.0105287	0.0522652	0.17729	0.16137	0.0522669	0.137208	0.0130214	0.0988416	0.6483925
7020	-430.0366	-441.5722	11.53565	0.0226432	0.0178251	0.0259501	0.0224074	0.0105785	0.00753611	0.0065873	0.0401078	0.0458012	0.111213	0.176528	0.0226236	0.0135211	0.0431327	0.0250399	0.122236	0.358778	0.726296	1.37685	2.78724	8.18087	1.519745	0.0382813	0.0301356	0.0438721	0.0378826	0.0178844	0.0127408	0.0111367	0.0678076	0.077433	0.18802	0.298443	0.0382482	0.0228591	0.0729216	0.0423334	0.5914945
7056	-428.7333	-440.9495	12.21619	0.0982541	0.0607245	0.0525658	0.0221964	0.0219108	0.0299761	0.00539627	0.0741232	0.0342052	0.130562	0.11846	0.0303628	0.0208578	0.0194051	0.0931938	0.372065	0.617432	0.860335	1.16234	1.61961	2.68771	0.7148896	0.120974	0.0747659	0.0647208	0.0273289	0.0269773	0.0369075	0.00664406	0.0912629	0.0421146	0.160752	0.145852	0.0373836	0.0256808	0.0238922	0.114743	0.8121943
7092	-425.8114	-437.3889	11.57756	0.0344836	0.00464258	0.0351112	0.0024292	0.0170088	0.00445621	0.0190517	0.0450641	0.028545	0.0794375	0.0949542	0.0156232	0.00707966	0.014443	0.037852	0.128254	0.367286	0.731626	1.36682	2.72268	7.79703	1.484997	0.0783394	0.010547	0.0797652	0.00551863	0.0386404	0.0101236	0.0432813	0.102376	0.0648481	0.180465	0.215716	0.0354927	0.0160835	0.0328115	0.0859916	0.4401819
7128	-434.1131	-446.1627	12.04965	0.0871491	0.0555598	0.0715777	0.0209334	0.00186488	0.014631	0.021241	0.0250475	0.228383	0.170339	0.119883	0.00332036	0.0330214	0.0664125	0.0904151	0.377705	0.62198	0.862307	1.15968	1.60777	2.64757	0.7040102	0.0863051	0.0550218	0.0708845	0.0207307	0.00184682	0.0144893	0.0210353	0.0248049	0.226171	0.16869	0.118722	0.0032882	0.0327016	0.0657694	0.0895395	1.009779
7164	-426.2047	-437.7854	11.58076	0.0323038	0.0273498	0.0483147	0.00101005	0.000338295	0.0110499	0.00500145	0.0462034	0.0320162	0.115835	0.103067	0.0182997	0.00806037	0.0167584	0.0671024	0.127807	0.36666	0.731237	1.36755	2.72732	7.82432	1.487524	0.0606406	0.051341	0.0906961	0.00189606	0.000635045	0.0207428	0.00938869	0.0867328	0.0601005	0.217444	0.193476	0.034352	0.0151309	0.0314588	0.125964	0.5327099
7200	-432.5314	-444.5727	12.0413	0.0838845	0.0157879	0.0556458	0.00605589	0.0108759	0.0158907	0.00772132	0.077669	0.0394265	0.140729	0.0650454	0.0474232	0.000900206	0.00827737	0.0834105	0.255279	0.513806	0.812409	1.23091	1.94626	3.91729	0.9872783	0.12734	0.0239667	0.0844727	0.00919309	0.0165101	0.0241228	0.0117213	0.117905	0.0598511	0.213632	0.0987417	0.0719904	0.00136655	0.0125654	0.126621	0.658743
7236	-430.2505	-442.3206	12.07007	0.149315	0.0519164	0.127077	0.0231769	0.0185122	0.034537	5.45124e-06	0.0873426	0.0564762	0.144588	0.123294	0.0330348	0.00933671	0.00313745	0.0653248	0.347854	0.597501	0.851573	1.1743	1.67364	2.87477	0.7635402	0.161061	0.0560001	0.137073	0.025	0.0199684	0.0372537	5.88003e-06	0.094213	0.0609187	0.155962	0.132993	0.0356333	0.0100711	0.00338425	0.0704633	0.9270759
7272	-430.8301	-442.6055	11.77537	0.0778471	0.0537812	0.0664294	0.016789	0.0232507	0.00263554	0.00109638	0.0517664	0.0401747	0.162866	0.150142	0.0129328	0.00089263	0.0193956	0.111425	0.197907	0.453818	0.781544	1.27952	2.20352	5.05289	1.171342	0.0983635	0.0679551	0.0839366	0.0212137	0.0293784	0.00333012	0.00138532	0.0654092	0.0507626	0.205788	0.189711	0.0163412	0.00112788	0.0245072	0.14079	0.7914232
7308	-422.9072	-434.4436	11.53642	0.0584103	0.000997605	0.0347574	0.0113259	0.00109285	0.0105408	0.000203587	0.0426266	0.0317596	0.0826692	0.103005	0.0188567	0.0266246	0.00986688	0.0367415	0.120186	0.35583	0.724429	1.3804	2.81033	8.32041	1.531974	0.124415	0.00212492	0.074034	0.0241244	0.00232779	0.0224522	0.000433645	0.0907957	0.0676487	0.176087	0.219403	0.0401652	0.0567111	0.0210167	0.0782603	0.4694785
7344	-426.3542	-438.1286	11.77437	0.105885	0.00668513	0.0511682	0.00345078	0.00346311	0.00515349	0.00471888	0.0922721	0.026394	0.0450554	0.0553587	0.118365	0.0110351	0.0900043	0.046313	0.177266	0.430083	0.768555	1.30114	2.32513	5.64125	1.250985	0.159149	0.010048	0.0769074	0.00518664	0.00520516	0.00774586	0.00709263	0.138688	0.039671	0.0677198	0.0832058	0.177906	0.0165861	0.135279	0.0696099	0.6653217
7380	-429.6003	-441.3912	11.7909	0.0518179	0.0231089	0.141618	0.0174745	0.0101491	0.00892719	0.00959309	0.0468561	0.0731005	0.114606	0.139022	0.0498206	0.0123064	0.020396	0.0481082	0.197349	0.453194	0.781209	1.28007	2.20656	5.06717	1.173383	0.0675675	0.0301326	0.184662	0.0227857	0.0132339	0.0116405	0.0125088	0.0610977	0.0953188	0.14944	0.181277	0.0649632	0.0160468	0.0265952	0.0627303	0.7669054
7416	-433.4623	-445.2792	11.81697	0.0594292	0.016237	0.143464	0.0420547	0.00998963	0.0142291	0.0107741	0.0326834	0.0451707	0.172877	0.257429	0.101609	0.00656957	0.0481996	0.0412034	0.270801	0.528813	0.819739	1.2199	1.89103	3.69274	0.944595	0.0593154	0.0162059	0.143189	0.0419741	0.00997049	0.0142019	0.0107535	0.0326208	0.0450841	0.172546	0.256936	0.101414	0.00655699	0.0481073	0.0411245	1.00192
7452	-428.2201	-438.8537	10.63355	0.016952	0.0072455	0.0181256	0.00734575	0.000518442	0.00603603	0.001065	0.0174927	0.0110337	0.0227958	0.0257648	0.00871237	0.000102121	0.00209901	0.0155808	0.0645856	0.262845	0.659109	1.5172	3.80452	15.4833	1.981038	0.105377	0.0450396	0.112673	0.0456627	0.00322275	0.0375213	0.00662029	0.108739	0.0685878	0.141704	0.16016	0.0541579	0.000634805	0.0130479	0.0968533	0.1608696
7488	-426.8367	-438.7474	11.91069	0.0736265	0.114845	0.106586	0.0250088	0.00250697	0.0264855	0.00805213	0.064263	0.0487839	0.149974	0.139586	0.00701368	0.0020735	0.0436458	0.0731756	0.265062	0.523317	0.817071	1.22388	1.91089	3.77271	0.960086	0.083135	0.129677	0.120351	0.0282385	0.00283074	0.029906	0.00909203	0.0725622	0.0550842	0.169342	0.157613	0.00791946	0.00234128	0.0492824	0.082626	0.8856253
7524	-427.0809	-438.8333	11.7524	0.111497	0.0144796	0.0978682	0.0120949	0.00442542	0.030551	0.0139646	0.0608947	0.0505102	0.245518	0.24421	0.0616278	0.033069	0.0070662	0.0508379	0.260823	0.519219	0.815069	1.22689	1.92597	3.83402	0.9717415	0.107351	0.0139413	0.0942296	0.0116453	0.00426089	0.0294151	0.0134454	0.0586307	0.0486323	0.23639	0.235131	0.0593365	0.0318395	0.00680349	0.0489478	1.038614
7560	-431.8668	-443.0626	11.19579	0.135546	0.031783	0.0925609	0.0347191	0.0229763	0.0699469	0.101353	0.106531	0.0731662	0.502185	0.297026	0.150316	0.0494942	0.139472	0.236022	0.7626	0.876185	0.959602	1.0421	1.14131	1.3113	0.1959669	0.0663434	0.0155563	0.0453042	0.0169934	0.0112458	0.0342357	0.0496076	0.0521418	0.0358114	0.245796	0.14538	0.0735725	0.0242251	0.0682652	0.115522	2.043097
7596	-428.6921	-440.6622	11.97004	0.118889	0.0386701	0.0654545	0.0387803	0.0186546	0.0271536	0.0521487	0.114273	0.0579151	0.321513	0.25888	0.0346357	0.0695205	0.0446012	0.180365	0.682518	0.830036	0.943539	1.05984	1.20477	1.46516	0.2761878	0.0824783	0.0268272	0.0454087	0.0269036	0.0129415	0.0188376	0.0361778	0.0792764	0.0401783	0.223048	0.179596	0.0240283	0.0482294	0.0309418	0.125127	1.441454
7632	-432.5818	-444.1074	11.52554	0.102206	0.0997829	0.0918877	0.05519	0.0441272	0.0387594	0.0127153	0.0937291	0.0427086	0.268603	0.262294	0.11988	0.00130653	0.119943	0.0854293	0.367168	0.613456	0.858603	1.16468	1.63011	2.72355	0.7244683	0.0710475	0.0693629	0.0638747	0.0383647	0.0306745	0.0269431	0.00883888	0.0651547	0.0296884	0.186716	0.18233	0.0833335	0.000908219	0.0833769	0.0593852	1.438563
7668	-431.7253	-443.4787	11.7534	0.079418	0.00339559	0.152813	0.0258386	0.0306777	0.0199613	0.0255237	0.0783654	0.119405	0.123056	0.250046	0.0302649	0.0520176	0.21148	0.0175843	0.345181	0.595257	0.850574	1.17568	1.67995	2.89703	0.7691184	0.0651048	0.00278362	0.125272	0.0211818	0.0251488	0.0163637	0.0209237	0.0642419	0.0978849	0.100879	0.204981	0.0248104	0.0426427	0.173366	0.0144152	1.219848
7704	-432.0866	-443.7363	11.64972	0.0855972	0.0336402	0.22072	0.0358711	0.0133184	0.015819	0.0157366	0.0995556	0.058985	0.328175	0.184821	0.0473467	0.0292176	0.0106679	0.118532	0.340689	0.591466	0.84888	1.17802	1.69071	2.93523	0.7785892	0.0659452	0.0259169	0.170046	0.0276356	0.0102607	0.0121872	0.0121237	0.076699	0.0454428	0.252831	0.142389	0.0364766	0.0225096	0.00821869	0.0913183	1.298004
7740	-427.6118	-439.4584	11.8466	0.0966176	0.0447231	0.0983442	0.00889068	0.00881679	0.0179273	0.0207627	0.0714022	0.00407602	0.145884	0.196389	0.076167	0.0255008	0.0165769	0.0468357	0.240635	0.499214	0.805139	1.24202	2.00315	4.15567	1.029993	0.109928	0.0508845	0.111893	0.0101155	0.0100315	0.0203971	0.0236231	0.0812392	0.00463757	0.165982	0.223445	0.0866604	0.0290139	0.0188607	0.0532882	0.8789137
7776	-429.1013	-440.695	11.59371	0.0629966	0.0137969	0.0639746	0.000826159	0.00401619	0.0033496	0.0023747	0.0250201	0.00855841	0.0709034	0.136632	0.0413752	0.0162862	0.074695	0.00568524	0.130067	0.369809	0.733191	1.3639	2.7041	7.68832	1.474845	0.118752	0.0260079	0.120595	0.00155735	0.00757072	0.00631417	0.00447643	0.0471642	0.016133	0.133656	0.257558	0.0779942	0.0307003	0.140804	0.010717	0.5304901
7812	-429.4215	-441.0956	11.67406	0.101526	0.0343729	0.067873	0.0293414	0.00541138	0.0238025	0.00522779	0.0734633	0.0923422	0.0884258	0.123412	0.0173075	0.0645026	0.166571	0.023432	0.198612	0.454606	0.781967	1.27883	2.19971	5.03495	1.168771	0.110715	0.0374836	0.0740154	0.0319967	0.0059011	0.0259566	0.00570089	0.0801117	0.100699	0.0964282	0.134581	0.0188738	0.07034	0.181645	0.0255525	0.9170116
7848	-428.4366	-440.2843	11.84767	0.0635599	0.0234807	0.0760943	0.0404955	0.0054678	0.00461482	0.000988888	0.0858643	0.030383	0.0836241	0.138896	0.00372957	0.0506724	0.13651	0.0350523	0.216097	0.473703	0.792071	1.26251	2.11103	4.62755	1.107762	0.0815463	0.0301253	0.0976277	0.051955	0.0070151	0.00592073	0.00126873	0.110162	0.0389808	0.107288	0.178202	0.00478498	0.0650118	0.17514	0.0449714	0.7794339
7884	-426.7193	-438.0451	11.32574	0.0323574	0.0217426	0.0260696	0.00353399	0.000375143	0.0149452	5.04569e-05	0.0294022	0.00509933	0.0489578	0.0826135	0.00574269	0.00828908	0.0722453	0.0166225	0.0949882	0.317254	0.698953	1.43071	3.15205	10.5276	1.702106	0.0879166	0.0590756	0.0708323	0.00960202	0.00101928	0.0406067	0.000137094	0.0798872	0.0138551	0.133021	0.224465	0.0156032	0.0225218	0.196294	0.0451641	0.3680468
7920	-428.9085	-440.7636	11.85502	0.062698	0.0288924	0.0364883	0.0102539	0.0174206	0.0031066	0.00158507	0.0592518	0.0113064	0.0620486	0.0905839	0.0367552	0.0457511	0.141804	0.0270461	0.194383	0.449859	0.77941	1.28302	2.22292	5.1445	1.184334	0.0987382	0.0455004	0.0574626	0.0161481	0.0274344	0.00489234	0.0024962	0.0933111	0.0178056	0.0977156	0.142654	0.0578829	0.0720499	0.223316	0.0425928	0.6349922
7956	-434.1819	-445.7719	11.59006	0.0893445	0.0170986	0.0302827	0.00967889	0.0112653	0.00324477	0.00312263	0.020303	0.0131985	0.0173024	0.0691749	0.000436628	0.0261413	0.0419552	0.0133824	0.137197	0.379561	0.739168	1.35287	2.63463	7.28878	1.436258	0.244156	0.0467262	0.082755	0.02645	0.0307851	0.00886714	0.00853337	0.0554831	0.0360681	0.0472833	0.189038	0.0011932	0.0714376	0.114653	0.0365708	0.3659316
7992	-429.2929	-440.6182	11.32525	0.102453	0.0466261	0.0604536	0.0216237	0.0196458	0.0155975	0.00585483	0.26771	0.0443983	0.117299	0.248993	0.00267418	0.0497576	0.385052	0.114071	0.312623	0.56718	0.837848	1.19353	1.76311	3.19874	0.8407527	0.0682018	0.0310383	0.0402431	0.0143946	0.013078	0.010383	0.00389748	0.178211	0.0295554	0.0780844	0.165751	0.00178016	0.0331229	0.256324	0.0759354	1.502209
8028	-430.3576	-442.2	11.84243	0.0715481	0.0388036	0.0495216	0.0310237	0.00434504	0.00665947	0.00182496	0.0245447	0.0260514	0.0277331	0.0902336	0.00830673	0.0257147	0.102288	0.0674223	0.185693	0.439936	0.774006	1.29198	2.27306	5.38523	1.217402	0.124211	0.0673649	0.0859719	0.0538586	0.0075432	0.0115612	0.00316822	0.0426108	0.0452264	0.0481459	0.15665	0.0144209	0.0446419	0.177577	0.117048	0.5760213
8064	-430.2787	-442.0559	11.77724	0.0528167	0.0702372	0.0568566	0.0889665	0.0071462	0.0101727	0.00507983	0.00981011	0.0479769	0.0458617	0.0402589	0.00352209	0.200336	0.0355306	0.20929	0.219924	0.477776	0.794189	1.25915	2.09303	4.54703	1.09507	0.0597567	0.0794662	0.0643275	0.100657	0.00808519	0.0115093	0.00574731	0.0110991	0.054281	0.0518879	0.0455488	0.00398488	0.22666	0.0401992	0.236791	0.8838626
8100	-432.6662	-444.6457	11.97955	0.0267606	0.00570696	0.0430229	0.00915135	0.00899267	0.0347865	0.00389185	0.0643122	0.0283115	0.0159178	0.00746167	0.0264661	0.116883	0.114764	0.154697	0.234757	0.493229	0.802116	1.2467	2.02745	4.25973	1.047875	0.0404773	0.00863217	0.0650751	0.013842	0.013602	0.052617	0.0058867	0.0972766	0.0428231	0.0240768	0.0112863	0.0400318	0.176794	0.173589	0.23399	0.6611271
8136	-425.5821	-437.0465	11.46441	0.19801	0.0541104	0.0918882	0.016064	0.000380346	0.0404892	0.00499083	0.144598	0.0325248	0.0776841	0.0619752	0.0623414	0.489814	0.162464	0.252602	0.541238	0.741264	0.910823	1.09791	1.34905	1.84762	0.4438893	0.11717	0.0320192	0.0543737	0.00950568	0.000225065	0.023959	0.00295326	0.0855639	0.0192461	0.0459686	0.036673	0.0368897	0.289842	0.0961364	0.149474	1.689938
8172	-426.7025	-438.5365	11.83393	0.130795	0.0115466	0.123284	0.0402266	0.012809	0.0514712	0.0176114	0.13732	0.114236	0.0770188	0.0517011	0.0422852	0.353283	0.0966609	0.438713	0.918277	0.959273	0.987112	1.01306	1.04246	1.089	0.06164613	0.0769852	0.00679627	0.0725641	0.0236772	0.00753931	0.0302957	0.010366	0.0808261	0.0672385	0.0453329	0.030431	0.0248889	0.207941	0.0568941	0.258224	1.698962
8208	-426.3255	-437.8679	11.54242	0.0566847	0.0104352	0.144922	0.015989	0.000979136	0.0244677	0.0136591	0.0775544	0.0681487	0.0593539	0.0695773	0.0403215	0.233323	0.167366	0.360139	0.317277	0.571282	0.839734	1.19085	1.75045	3.15182	0.8300679	0.0422101	0.0077705	0.107915	0.0119062	0.000729109	0.0182198	0.0101712	0.0577506	0.0507467	0.0441977	0.0518104	0.0300252	0.173743	0.124629	0.268176	1.34292
8244	-425.0813	-437.0709	11.98959	0.119495	0.00958927	0.0424163	0.00988078	0.010105	0.0320256	0.00991126	0.107141	0.0346922	0.0281507	0.042285	0.0421702	0.167927	0.082913	0.114439	0.284549	0.54174	0.825939	1.21074	1.8459	3.51433	0.908788	0.140065	0.01124	0.0497178	0.0115817	0.0118445	0.0375385	0.0116174	0.125584	0.0406641	0.0329966	0.0495639	0.0494293	0.196834	0.0971856	0.134138	0.8531407
8280	-429.8913	-440.1383	10.24695	0.0164557	0.0060271	0.014277	0.000906338	0.000667922	0.00587629	0.00145054	0.0145286	0.00313999	0.0313116	0.00189125	0.00186101	0.0207932	0.00929677	0.00756303	0.0445428	0.219283	0.622882	1.60544	4.56031	22.4503	2.249687	0.120957	0.0443018	0.104942	0.00666198	0.00490952	0.0431933	0.0106621	0.106792	0.0230803	0.230154	0.0139015	0.0136793	0.152839	0.0683353	0.0555916	0.1360464
8316	-425.808	-436.5039	10.69588	0.0168727	0.00913364	0.0271537	0.00212495	0.000511341	0.00158892	0.000338579	0.0213935	0.00507386	0.0385837	0.00918796	0.00200815	0.0338747	0.00132162	0.0153984	0.0621597	0.257983	0.655281	1.52606	3.87622	16.0876	2.00872	0.0914182	0.0494872	0.147122	0.0115133	0.00277051	0.00860898	0.00183446	0.115913	0.0274908	0.209051	0.0497815	0.0108804	0.183537	0.0071607	0.0834304	0.1845656
