Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
13752	-427.7522	-439.5455	11.79338	0.101322	0.016065	0.0768451	0.0536863	0.000434726	0.027606	0.0224848	0.0351786	0.0159206	0.0500367	0.0338779	0.0528677	0.173936	0.0361589	0.168175	0.219817	0.477663	0.79413	1.25924	2.09353	4.54924	1.09542	0.11719	0.0185809	0.0888798	0.0620941	0.000502808	0.0319294	0.0260061	0.040688	0.0184139	0.057873	0.0391836	0.0611473	0.201176	0.0418217	0.194512	0.8645954
13788	-427.2788	-438.8714	11.59261	0.215184	0.0201863	0.150049	0.00382802	0.00232247	0.0278463	0.0184671	0.176441	0.0483498	0.107263	0.0569242	0.201492	0.235346	0.0154469	0.367563	0.594323	0.775872	0.923882	1.08239	1.28887	1.68259	0.3762358	0.130675	0.0122586	0.0911208	0.00232465	0.00141037	0.0169103	0.0112146	0.107148	0.0293615	0.0651377	0.0345685	0.12236	0.142919	0.00938045	0.223211	1.646709
13824	-433.5145	-445.2564	11.74192	0.0344765	0.0163957	0.0412632	0.0109984	0.00198168	0.0240371	0.0215275	0.0145156	0.0359675	0.00666309	0.0173796	0.0113918	0.0746933	0.0151392	0.0543545	0.166919	0.417652	0.761555	1.3131	2.39434	5.99093	1.294471	0.0905407	0.0430577	0.108364	0.0288836	0.0052042	0.0631251	0.0565346	0.0381202	0.0944561	0.0174983	0.0456414	0.0299168	0.196156	0.0397578	0.142743	0.3807847
13860	-432.599	-444.3067	11.70772	0.0328182	0.0490105	0.0420289	0.00529759	0.0170334	0.00987183	0.0393175	0.157334	0.174521	0.0674557	0.0787479	0.0614645	0.192209	0.0528023	0.184219	0.296322	0.552558	0.831049	1.2033	1.80977	3.37471	0.8794753	0.0281911	0.0421005	0.0361032	0.00455068	0.0146319	0.00848	0.0337741	0.135151	0.149915	0.0579452	0.0676452	0.0527986	0.16511	0.0453577	0.158246	1.164131
13896	-434.023	-445.3415	11.31847	0.142896	0.0309921	0.161712	0.000410391	0.0556263	0.00961722	0.0167237	0.064082	0.0379642	0.0743649	0.114786	0.123937	0.360126	0.0320394	0.205662	0.271976	0.52993	0.820279	1.2191	1.88704	3.6768	0.9414664	0.0998615	0.0216586	0.113011	0.000286798	0.038874	0.00672091	0.0116872	0.0447832	0.0265309	0.0519693	0.0802175	0.0866123	0.251671	0.0223905	0.143725	1.430939
13932	-427.3244	-438.3468	11.02233	0.0249808	0.0109804	0.0334302	0.00730925	0.00115335	0.00195934	0.00249943	0.0285771	0.0105517	0.0178726	0.0365414	0.00269876	0.0147349	0.00121669	0.0589926	0.076169	0.284866	0.675862	1.47959	3.51042	13.1287	1.861758	0.0985443	0.0433156	0.131875	0.0288335	0.00454972	0.00772918	0.00985975	0.112731	0.0416242	0.0705039	0.144148	0.010646	0.058126	0.0047996	0.232714	0.2534986
13968	-429.1141	-441.1019	11.98779	0.049374	0.0308935	0.0695002	0.00167639	0.00199086	0.0165474	0.0192678	0.0529278	0.011197	0.0486302	0.0493411	0.0195796	0.0109855	0.0123633	0.0677404	0.224709	0.482819	0.796795	1.25503	2.07117	4.45019	1.079504	0.106867	0.0668668	0.150428	0.00362844	0.00430908	0.0358157	0.0417039	0.114559	0.0242351	0.105257	0.106795	0.0423788	0.0237775	0.0267594	0.14662	0.462015
14004	-427.5959	-439.1919	11.59605	0.112268	0.0728558	0.067605	0.019994	0.0225296	0.0238482	0.00717002	0.0643328	0.0430171	0.130661	0.218939	0.0132226	0.018014	0.086282	0.268149	0.255833	0.51435	0.812677	1.2305	1.9442	3.9088	0.98571	0.0960469	0.0623291	0.0578369	0.0171051	0.0192744	0.0204025	0.00613404	0.0550376	0.0368017	0.111782	0.187306	0.0113121	0.0154112	0.0738153	0.229405	1.168889
14040	-431.1347	-442.2699	11.13518	0.0699769	0.0239354	0.157129	0.0463616	0.0197078	0.0189966	0.081144	0.136826	0.133477	0.0451491	0.0574158	0.244807	0.488889	0.0842363	0.3244	0.557726	0.752193	0.914991	1.09291	1.32945	1.79299	0.4221902	0.0362115	0.012386	0.0813108	0.0239911	0.0101984	0.00983029	0.0419902	0.0708042	0.0690712	0.0233637	0.0297114	0.126682	0.252989	0.0435904	0.16787	1.932451
14076	-430.3956	-441.7715	11.37587	0.108911	0.0299926	0.0600417	0.0243278	0.0152787	0.00310614	0.0746751	0.138135	0.00544479	0.0530025	0.0716119	0.112399	0.298192	0.0168067	0.227911	0.211613	0.468884	0.789548	1.26655	2.13272	4.7256	1.122922	0.0878433	0.0241908	0.0484271	0.0196218	0.0123232	0.00250529	0.0602298	0.111414	0.00439154	0.0427496	0.0577591	0.0906561	0.240509	0.0135555	0.183823	1.239836
14112	-432.7497	-444.7133	11.96362	0.147563	0.115595	0.084832	0.0464475	0.00616862	0.00546474	0.0305487	0.0456601	0.0275487	0.251547	0.140991	0.0556392	0.0372212	0.0648642	0.0638277	0.396526	0.636907	0.868711	1.15113	1.57009	2.5219	0.6688479	0.131293	0.10285	0.0754788	0.0413264	0.00548849	0.00486222	0.0271805	0.0406258	0.0245113	0.223813	0.125446	0.0495047	0.0331174	0.0577126	0.0567903	1.123918
14148	-427.7857	-439.5337	11.74808	0.0795993	0.0501676	0.0915558	0.0150492	0.00331593	0.0101426	0.0163955	0.0683024	0.00195148	0.16694	0.0895256	0.044639	0.0549032	0.0171869	0.0122765	0.178565	0.431618	0.76941	1.2997	2.31686	5.60019	1.245703	0.110256	0.069489	0.126817	0.0208452	0.00459301	0.0140489	0.02271	0.0946081	0.00270306	0.231234	0.124005	0.0618311	0.0760484	0.0238062	0.0170045	0.721951
14184	-429.2587	-440.7035	11.44485	0.0996519	0.00379757	0.0726858	0.00351934	0.0111536	0.0440288	0.0194691	0.188782	0.0156469	0.265759	0.202336	0.0971345	0.0739981	0.0742872	0.0310768	0.219315	0.477131	0.793854	1.25968	2.09586	4.55964	1.097072	0.0828138	0.0031559	0.0604041	0.00292468	0.00926894	0.0365893	0.0161794	0.156883	0.013003	0.220853	0.168147	0.0807218	0.0614947	0.0617349	0.0258258	1.203325
14220	-424.8617	-436.7464	11.88468	0.0886211	0.01516	0.0796438	0.00797485	0.00294678	0.0140552	0.011289	0.135271	0.0141367	0.197424	0.126529	0.0162139	0.0594654	0.012736	0.0260802	0.23408	0.492535	0.801763	1.24725	2.03031	4.27204	1.049962	0.109741	0.0187729	0.0986244	0.0098754	0.00364905	0.0174048	0.0139793	0.167509	0.0175057	0.244473	0.156683	0.020078	0.0736371	0.0157712	0.0322956	0.8075472
14256	-429.3054	-440.9288	11.6234	0.0587915	0.0144799	0.0228341	0.00369606	0.00323928	0.0250874	0.0132528	0.0521662	0.0152679	0.111266	0.0614756	0.047486	0.0355031	0.0156285	0.016723	0.135189	0.376841	0.737512	1.35591	2.65364	7.39704	1.446918	0.118317	0.0291407	0.0459533	0.00743829	0.00651901	0.0504881	0.0266711	0.104984	0.0307265	0.223921	0.123719	0.0955652	0.0714496	0.0314522	0.0336549	0.4968967
14292	-426.3843	-438.1737	11.78934	0.0784009	0.0290104	0.0329189	0.00621449	0.00268865	0.0218345	0.00593872	0.139677	0.00439176	0.0514591	0.0105434	0.134246	0.0808422	0.0553401	0.174072	0.209627	0.466732	0.788416	1.26837	2.14256	4.77038	1.129742	0.0947353	0.0350546	0.0397774	0.00750925	0.00324882	0.0263836	0.00717602	0.168778	0.00530676	0.0621803	0.0127401	0.162216	0.0976853	0.06687	0.210339	0.827578
14328	-428.0438	-439.8334	11.78955	0.0943331	0.00769206	0.0673762	0.0280436	0.00814869	0.0144074	0.0283071	0.0608854	0.0256103	0.0249	0.0513303	0.157026	0.107852	0.0493165	0.274391	0.259895	0.518317	0.814628	1.22755	1.92932	3.8477	0.9743185	0.094369	0.00769499	0.0674018	0.0280543	0.00815179	0.0144129	0.0283179	0.0609086	0.0256201	0.0249095	0.0513498	0.157086	0.107893	0.0493353	0.274495	0.9996193
14364	-429.8528	-441.4071	11.55428	0.110822	0.00869424	0.0502857	0.0510486	0.0324588	0.0282079	0.0753711	0.191667	0.106827	0.0510513	0.0442792	0.21581	0.210213	0.0424253	0.437847	0.574944	0.763429	0.919234	1.08786	1.30988	1.7393	0.400206	0.0668806	0.00524695	0.0303473	0.0308077	0.0195888	0.0170234	0.0454863	0.115671	0.0644698	0.0308094	0.0267224	0.130241	0.126863	0.0256036	0.26424	1.657007
14400	-433.049	-444.2038	11.15484	0.0756586	0.0815655	0.0569337	0.035476	0.00618446	0.0259385	0.0121939	0.203605	0.222997	0.0944012	0.0740755	0.18767	0.20471	0.0931483	0.574856	0.593409	0.77529	0.923666	1.08264	1.28984	1.68518	0.3773493	0.038811	0.041841	0.0292055	0.0181983	0.00317247	0.0133058	0.00625517	0.104444	0.114392	0.0484254	0.0379988	0.0962701	0.105011	0.0477827	0.294887	1.949415
14436	-429.4179	-441.0205	11.60263	0.0130689	0.012742	0.0195208	0.00766822	0.00663221	0.0122866	0.00465882	0.0453936	0.062883	0.0416356	0.0207939	0.104966	0.0962359	0.0566595	0.122141	0.136502	0.378621	0.738597	1.35392	2.64116	7.32592	1.439933	0.020834	0.0203128	0.0311195	0.0122244	0.0105728	0.0195869	0.00742695	0.072365	0.100246	0.0663742	0.033149	0.167334	0.153416	0.0903247	0.194713	0.6272865
14472	-429.8722	-441.1927	11.32053	0.0264058	0.0175349	0.040472	0.00489775	0.00114077	0.00284485	0.0128723	0.0250212	0.0360645	0.00210424	0.00414484	0.0460454	0.0171547	0.00459563	0.0497688	0.10544	0.333824	0.710144	1.40817	2.99559	9.48406	1.626625	0.0907206	0.0602435	0.139047	0.0168268	0.00391926	0.00977385	0.0442244	0.0859636	0.123904	0.00722937	0.0142401	0.158195	0.0589372	0.0157889	0.170987	0.2910677
14508	-426.976	-438.7988	11.82282	0.0423954	0.0022643	0.0428299	0.0107137	0.00467068	0.0303199	0.00583429	0.0520059	0.0716915	0.0444125	0.145852	0.240076	0.114547	0.0470139	0.0137242	0.229958	0.488286	0.799599	1.25063	2.04798	4.34862	1.06281	0.0488229	0.00260759	0.0493233	0.012338	0.0053788	0.0349166	0.00671882	0.0598904	0.0825606	0.0511459	0.167964	0.276473	0.131914	0.0541416	0.015805	0.8683508
14544	-423.423	-435.0788	11.65579	0.0505726	0.0133342	0.0481291	0.000426584	0.00202935	0.00459091	0.000589426	0.042724	0.0268134	0.0166445	0.0723214	0.100461	0.0433285	0.0167271	0.0237686	0.14196	0.38593	0.743016	1.34587	2.59114	7.04426	1.411584	0.109355	0.0288332	0.104072	0.000922422	0.00438816	0.00992713	0.00127454	0.0923841	0.0579799	0.0359912	0.156384	0.217232	0.0936912	0.0361699	0.0513959	0.462461
14580	-426.4942	-437.9973	11.50308	0.0865203	0.0447027	0.101593	0.0331276	0.00966497	0.0190003	0.00350376	0.0918891	0.0944108	0.0758937	0.294429	0.287235	0.102814	0.135793	0.0617968	0.358401	0.606268	0.855451	1.16897	1.64944	2.79017	0.7419437	0.0599847	0.0309924	0.0704349	0.0229674	0.00670074	0.0131729	0.00242916	0.0637069	0.0654552	0.0526172	0.204128	0.19914	0.0712813	0.0941453	0.0428438	1.442374
14616	-428.0084	-439.8768	11.86841	0.0580057	0.0223742	0.0578148	0.0346642	0.00507107	0.0412758	0.0204468	0.15744	0.0667997	0.0743493	0.220558	0.170204	0.0733575	0.10293	0.0450735	0.362148	0.609351	0.856806	1.16713	1.64109	2.76131	0.7344236	0.0504237	0.0194497	0.0502578	0.0301333	0.00440823	0.0358806	0.0177742	0.136861	0.0580683	0.0646311	0.191729	0.147956	0.063769	0.0894761	0.0391819	1.150365
14652	-429.9806	-441.5436	11.56303	0.13596	0.0225336	0.0505664	0.0525613	0.00450609	0.0302295	0.0399395	0.0217549	0.0265965	0.0323515	0.290044	0.228718	0.0570468	0.0410878	0.0868918	0.226766	0.484969	0.7979	1.25329	2.06199	4.40983	1.072916	0.121307	0.0201051	0.0451169	0.0468967	0.00402046	0.0269717	0.0356352	0.0194104	0.0237302	0.028865	0.258786	0.204069	0.0508988	0.0366598	0.0775274	1.120788
14688	-426.6852	-438.5433	11.85807	0.133586	0.0218634	0.0289049	0.023428	0.0012198	0.0177877	0.0048586	0.0705287	0.0520894	0.0445983	0.106843	0.108945	0.0250234	0.0145401	0.0316881	0.201987	0.458358	0.783975	1.27555	2.1817	4.95081	1.156585	0.194758	0.0318753	0.0421412	0.0341564	0.00177839	0.0259331	0.00708349	0.102826	0.0759426	0.0650212	0.15577	0.158834	0.0364824	0.0211984	0.046199	0.6859045
14724	-429.6419	-441.648	12.00605	0.162851	0.0487349	0.0491488	0.0134322	0.00624427	0.0395231	0.0134568	0.0270167	0.0223869	0.170114	0.225069	0.21843	0.042209	0.0941654	0.0330184	0.44884	0.676588	0.885247	1.12963	1.478	2.22797	0.5792425	0.139691	0.0418038	0.0421589	0.0115218	0.00535621	0.0339021	0.0115429	0.0231743	0.019203	0.14592	0.19306	0.187365	0.036206	0.0807731	0.0283225	1.165801
14760	-425.7394	-437.5325	11.79309	0.188336	0.0304448	0.085721	0.0165613	0.0120478	0.0285801	0.00274837	0.171097	0.0306989	0.117645	0.359064	0.274694	0.0612263	0.116992	0.0133729	0.60485	0.782545	0.926354	1.0795	1.27788	1.6533	0.3635404	0.124789	0.0201724	0.0567979	0.0109733	0.00798278	0.0189369	0.00182104	0.113367	0.0203408	0.0779505	0.237912	0.182009	0.0405679	0.077518	0.00886072	1.509229
14796	-427.4655	-438.6474	11.18186	0.0292751	0.00542125	0.0377621	0.0115495	0.000834098	0.00182362	0.00184565	0.0317518	0.027019	0.0216541	0.0463033	0.057378	0.01199	0.00915415	0.000488978	0.086499	0.303094	0.689067	1.45124	3.2993	11.5608	1.7698	0.0994902	0.0184239	0.128333	0.0392504	0.00283465	0.0061975	0.00627238	0.107907	0.091823	0.0735908	0.15736	0.194997	0.0407476	0.03111	0.00166177	0.2942505
14832	-429.1258	-440.9864	11.86062	0.121248	0.0441561	0.111732	0.0120353	0.0284423	0.0134346	0.0244426	0.0616781	0.0768453	0.26828	0.166714	0.0264796	0.0904736	0.0138122	0.0819906	0.353493	0.602205	0.853659	1.17143	1.66056	2.82891	0.7519123	0.106194	0.0386735	0.0978592	0.010541	0.0249108	0.0117665	0.0214078	0.05402	0.067304	0.23497	0.146014	0.0231919	0.0792401	0.0120973	0.0718104	1.141765
14868	-425.5297	-437.3051	11.77544	0.0943884	0.00571423	0.088898	0.000752232	0.00138791	0.0109327	0.0054196	0.0614111	0.0127087	0.0679073	0.103808	0.0868786	0.02433	0.0193407	0.00680741	0.170246	0.421691	0.763845	1.30917	2.3714	5.87385	1.280201	0.159795	0.00967391	0.1505	0.00127349	0.00234967	0.0185086	0.00917513	0.103966	0.0215152	0.114964	0.175741	0.147081	0.0411895	0.0327429	0.0115246	0.5906845
14904	-428.5561	-440.0819	11.52582	0.17649	0.136215	0.186518	0.0193071	0.00076168	0.0761071	0.0439812	0.0728289	0.0729382	0.146905	0.317279	0.369548	0.0840246	0.106903	0.0210795	0.778879	0.885257	0.96269	1.03876	1.12961	1.2839	0.1806948	0.0963959	0.0743982	0.101873	0.0105452	0.000416017	0.0415685	0.0240218	0.0397779	0.0398376	0.0802372	0.173293	0.201841	0.0458929	0.0583889	0.0115133	1.830886
14940	-432.2358	-444.1455	11.9097	0.0363668	0.0354849	0.0241855	0.0306092	0.0183669	0.0265389	0.00596977	0.0281561	0.0340663	0.0514194	0.118123	0.158767	0.0425625	0.0405644	0.00268884	0.212119	0.46943	0.789835	1.26609	2.13024	4.71433	1.121196	0.0556178	0.0542691	0.0369882	0.0468124	0.0280896	0.0405875	0.00912991	0.0430607	0.0520995	0.0786386	0.180652	0.242812	0.0650932	0.0620374	0.0041122	0.6538699
14976	-432.1896	-443.5789	11.38933	0.154333	0.0773529	0.115115	0.00562857	0.0506704	0.0038441	0.0622413	0.0798387	0.132743	0.183492	0.360945	0.376261	0.0119513	0.0735766	0.00712087	0.492801	0.708134	0.897922	1.11368	1.41216	2.02922	0.5116794	0.0910458	0.0456329	0.0679102	0.00332047	0.0298921	0.00226775	0.0367181	0.0470993	0.078309	0.108248	0.212933	0.221968	0.00705045	0.0434051	0.00420082	1.695113
15012	-429.5858	-441.662	12.07621	0.107197	0.0657015	0.0712495	0.00364159	0.0335455	0.00324796	0.0187414	0.0826653	0.035646	0.0599875	0.123209	0.13944	0.0420024	0.0523846	0.000477696	0.31572	0.569913	0.839106	1.19174	1.75465	3.16736	0.8336256	0.127747	0.0782966	0.0849081	0.00433969	0.0399762	0.00387059	0.0223342	0.0985123	0.0424794	0.0714872	0.146828	0.166171	0.0500543	0.0624268	0.000569271	0.8391365
15048	-427.7553	-439.5294	11.77406	0.178634	0.0362005	0.0667403	0.0811914	0.00626095	0.0228001	0.0095209	0.0777616	0.127297	0.272741	0.0393663	0.100469	0.241332	0.026198	0.0143736	0.406605	0.644751	0.872035	1.14674	1.55099	2.45939	0.6507	0.137317	0.0278276	0.0513037	0.0624123	0.00481283	0.0175266	0.00731877	0.0597759	0.0978536	0.209658	0.0302612	0.0772311	0.185513	0.0201385	0.0110491	1.300887
15084	-427.8388	-439.5735	11.7347	0.101751	0.0464856	0.0423881	0.0468583	0.000325283	0.0138716	0.00701126	0.0465878	0.0404304	0.160261	0.00780752	0.0321394	0.107298	0.0436715	0.0218667	0.174818	0.427176	0.766931	1.3039	2.34095	5.72024	1.26104	0.141566	0.0646752	0.0589744	0.0651938	0.000452566	0.0192995	0.00975475	0.0648175	0.0562507	0.22297	0.0108626	0.0447154	0.149284	0.06076	0.030423	0.7187535
15120	-427.8321	-439.4627	11.63059	0.0473828	0.0602287	0.0735853	0.0703143	0.00275259	0.0417227	0.0339245	0.0844814	0.0912038	0.318267	0.0538006	0.102945	0.237105	0.100582	0.0639975	0.384003	0.627016	0.864479	1.15677	1.59486	2.60415	0.6920537	0.0342784	0.0435716	0.0532343	0.0508679	0.00199132	0.0301837	0.0245422	0.0611169	0.0659801	0.230246	0.0389213	0.0744739	0.17153	0.0727645	0.046298	1.382293
15156	-431.4101	-443.2686	11.85843	0.151225	0.0333399	0.0722667	0.0424174	0.000326524	0.0287697	0.0339957	0.0435166	0.0116745	0.0583113	0.0159104	0.101974	0.216341	0.0352002	0.187312	0.299417	0.555365	0.832364	1.2014	1.80062	3.33982	0.8719618	0.146453	0.0322879	0.0699866	0.041079	0.000316222	0.027862	0.0329231	0.0421435	0.0113062	0.0564714	0.0154084	0.0987561	0.209515	0.0340896	0.181402	1.03258
15192	-429.2276	-441.3287	12.10108	0.0934007	0.0518955	0.16538	0.00813914	0.0147898	0.0212352	0.0161601	0.0231138	0.0881048	0.219703	0.0405103	0.0819411	0.195525	0.0518272	0.0559544	0.482326	0.700752	0.894992	1.11733	1.42704	2.07329	0.5272144	0.0828256	0.0460197	0.146655	0.00721761	0.0131153	0.0188309	0.0143304	0.0204968	0.0781293	0.194827	0.0359236	0.0726635	0.173387	0.0459592	0.0496191	1.127679
15228	-427.4229	-439.2572	11.83432	0.209651	0.0733025	0.0825443	0.0195544	0.000661845	0.0147051	0.00927986	0.0578704	0.0431743	0.235812	0.0413029	0.0720486	0.12695	0.056022	0.0336387	0.30871	0.563706	0.836244	1.19582	1.77397	3.23928	0.8498605	0.194749	0.0680922	0.0766771	0.0181645	0.000614802	0.0136599	0.00862026	0.053757	0.0401055	0.219051	0.0383671	0.0669275	0.117926	0.05204	0.0312477	1.076518
15264	-433.2868	-445.698	12.41114	0.037084	0.0618797	0.126818	0.0348024	0.00382954	0.0585144	0.0161815	0.0733818	0.0700971	0.166665	0.032179	0.121726	0.269218	0.0479417	0.0786647	0.828706	0.912439	0.971817	1.029	1.09596	1.2067	0.1358573	0.0309296	0.0516101	0.105771	0.0290266	0.00319399	0.0488034	0.013496	0.0612033	0.0584638	0.139005	0.0268386	0.101525	0.224539	0.0399853	0.0656095	1.198983
15300	-426.1645	-436.986	10.82143	0.0195576	0.00312967	0.021396	0.00311991	0.00112064	0.00183491	0.0024262	0.0325371	0.00608137	0.0401381	0.0312009	0.00166117	0.0127658	0.00759427	0.0144788	0.0693342	0.272099	0.666262	1.50091	3.67513	14.4229	1.929738	0.0982583	0.0157236	0.107495	0.0156746	0.00563016	0.00921869	0.0121893	0.163468	0.0305532	0.201656	0.156755	0.00834582	0.0641362	0.0381541	0.0727422	0.1990423
15336	-429.0856	-439.2664	10.18076	0.00723012	0.00424444	0.00959244	0.00258735	0.00172726	0.00170696	0.00310715	0.0119157	0.00717005	0.0316783	0.0194123	0.000511009	0.0165137	0.00408672	0.0021008	0.0448498	0.220019	0.623533	1.60376	4.54506	22.2966	2.244721	0.0585036	0.0343445	0.0776186	0.0209359	0.0139764	0.0138121	0.025142	0.0964179	0.0580174	0.256329	0.157077	0.0041349	0.133623	0.0330683	0.0169989	0.1235844
15372	-439.5553	-450.7009	11.1456	0.00669248	0.0757596	0.0752528	0.0596359	0.00307281	0.0171419	0.0274425	0.14642	0.0839988	0.320016	0.012948	0.0253229	0.32904	0.0133158	0.138757	0.180716	0.434146	0.770813	1.29733	2.30337	5.53353	1.237045	0.00501379	0.0567566	0.0563769	0.0446772	0.00230205	0.0128421	0.020559	0.109693	0.0629291	0.239745	0.0097002	0.0189711	0.246506	0.00997578	0.103952	1.334816
15408	-427.9827	-439.485	11.50227	0.0399826	0.016996	0.0200441	0.00181381	0.0100699	0.0116828	0.00592806	0.052973	0.00377613	0.0119767	0.00945583	0.0498911	0.0668073	0.00150303	0.087168	0.118919	0.353995	0.723261	1.38263	2.8249	8.40912	1.539642	0.102502	0.0435718	0.0513862	0.00464997	0.0258158	0.0299506	0.0151975	0.135804	0.00968069	0.030704	0.0242415	0.127903	0.171271	0.00385324	0.223469	0.3900684
15444	-427.7388	-439.5512	11.81233	0.0766551	0.0677696	0.0973854	0.0606249	0.0138443	0.027277	0.0268215	0.108783	0.036297	0.244778	0.289843	0.0230875	0.0641271	0.00790865	0.0366175	0.352198	0.601128	0.853182	1.17208	1.66354	2.83931	0.7545665	0.0648619	0.0573434	0.0824029	0.0512979	0.0117144	0.0230805	0.0226951	0.092047	0.0307128	0.20712	0.245252	0.0195355	0.0542613	0.00669192	0.030984	1.18182
15480	-425.8926	-437.3739	11.48131	0.0238572	0.0351622	0.0343067	0.00845196	0.00319435	0.00739376	0.00148805	0.0470085	0.038679	0.107435	0.0674478	0.00790951	0.0376591	0.00572513	0.0144983	0.112268	0.344198	0.716956	1.39479	2.9053	8.90722	1.581252	0.0541943	0.0798748	0.0779314	0.0191995	0.00725631	0.0167957	0.00338027	0.106785	0.0878636	0.244051	0.153215	0.0179673	0.0855466	0.0130052	0.0329343	0.440217
15516	-433.9955	-445.5262	11.53072	0.200809	0.0128596	0.107292	0.00358157	0.0330705	0.0102958	0.00311904	0.0820865	0.0302316	0.0989682	0.285763	0.0830654	0.0722948	0.0613457	0.0680391	0.227892	0.486142	0.798502	1.25235	2.05701	4.38804	1.069334	0.174189	0.0111549	0.0930692	0.00310679	0.0286866	0.00893096	0.00270557	0.0712048	0.026224	0.0858486	0.247881	0.0720539	0.0627111	0.0532135	0.0590196	1.152822
15552	-427.4637	-439.0667	11.60299	0.299669	0.0482177	0.0908505	0.0130427	0.0100368	0.0455414	0.0184007	0.253022	0.0567232	0.291511	0.269256	0.0545104	0.154248	0.0462696	0.0657927	0.691295	0.835225	0.945375	1.05778	1.19728	1.44656	0.2669487	0.174521	0.028081	0.0529095	0.0075958	0.00584522	0.0265224	0.0107162	0.147355	0.0330345	0.16977	0.156809	0.0317457	0.0898308	0.0269465	0.0383163	1.717092
15588	-427.0535	-438.2964	11.24289	0.0953182	0.0481867	0.136676	0.0301175	0.0197845	0.0189965	0.0155418	0.130783	0.129678	0.453957	0.526832	0.0861644	0.252865	0.0317789	0.0526079	0.790807	0.891844	0.964919	1.03636	1.12127	1.26453	0.1697054	0.0469713	0.0237456	0.0673519	0.0148414	0.00974949	0.00936115	0.00765874	0.0644479	0.0639031	0.223702	0.259614	0.0424604	0.124608	0.0156601	0.0259243	2.029288
15624	-428.5859	-440.5801	11.99425	0.0970309	0.0123939	0.0534912	0.0135919	0.0224934	0.00900665	0.0315055	0.143967	0.0321683	0.19566	0.262557	0.0375949	0.105549	0.0614254	0.052368	0.418092	0.653572	0.87574	1.14189	1.53005	2.39182	0.6305547	0.0858071	0.0109603	0.0473037	0.0120197	0.0198916	0.00796483	0.0278612	0.127314	0.0284473	0.173028	0.232186	0.0332462	0.0933402	0.0543201	0.0463105	1.130803
15660	-427.56	-438.7799	11.21991	0.0216878	0.010709	0.013785	0.00556312	0.00599398	0.00320684	0.014093	0.0400521	0.0313685	0.0602018	0.0135008	0.0931318	0.022829	0.0134437	0.0033029	0.0834	0.297749	0.685253	1.45932	3.35854	11.9904	1.79618	0.0614613	0.0303484	0.0390653	0.0157654	0.0169864	0.0090879	0.0399384	0.113504	0.0888954	0.170607	0.0382601	0.263927	0.0646954	0.0380982	0.00936011	0.3528694
15696	-426.953	-437.7315	10.77853	0.0186813	0.014301	0.00563361	0.00188006	0.00151127	0.00269981	0.00218147	0.0131313	0.00892144	0.0408965	0.00783723	0.0272027	0.0186791	0.00998189	0.00696035	0.0710628	0.275387	0.668763	1.4953	3.63126	14.0721	1.911933	0.103498	0.0792302	0.0312113	0.0104159	0.00837271	0.0149575	0.0120858	0.07275	0.0494265	0.226574	0.0434198	0.150708	0.103486	0.0553016	0.0385617	0.180499
15732	-428.2838	-438.8383	10.55453	0.00726773	0.00942449	0.0152222	0.00792528	0.00192807	0.001781	0.00289332	0.0182581	0.0105316	0.0461596	0.00797806	0.0398416	0.019735	0.00616613	0.00230741	0.0482624	0.22803	0.63053	1.58597	4.38538	20.7201	2.191696	0.0368136	0.0477384	0.0771058	0.0401443	0.00976636	0.00902138	0.0146557	0.0924837	0.0533463	0.233815	0.0404117	0.201812	0.0999646	0.0312336	0.0116879	0.1974195
15768	-432.9547	-444.6149	11.66024	0.0683212	0.0234604	0.0352198	0.0177003	0.000268831	0.0283204	0.011995	0.0812153	0.0334879	0.00707165	0.0288508	0.0167872	0.200059	0.0768465	0.0345159	0.151258	0.398058	0.750224	1.33294	2.5122	6.61122	1.36571	0.102875	0.0353255	0.0530322	0.0266522	0.000404793	0.0426435	0.0180615	0.12229	0.0504244	0.0106481	0.0434422	0.0252774	0.301239	0.115712	0.0519723	0.6641199
15804	-431.6699	-443.6713	12.00139	0.129062	0.00200095	0.0490713	0.0472351	0.0183238	0.0374997	0.0621744	0.20888	0.149566	0.0292353	0.0131332	0.115553	0.213737	0.221857	0.0280019	0.580621	0.767096	0.920609	1.08624	1.30362	1.72229	0.3931013	0.0973809	0.00150977	0.0370257	0.0356403	0.0138259	0.0282946	0.0469124	0.157606	0.112852	0.0220589	0.00990939	0.0871884	0.161271	0.167397	0.0211282	1.32533
